age,gender,income,employment_status,credit_score,loan_amount,previous_defaults,education,loan_approved
56,Male,32400.0,Employed,665.0,17900.0,0,High School,1
51,Female,48500.0,Employed,685.0,12900.0,2,Master,0
37,Female,18000.0,Employed,598.0,29700.0,0,High School,0
43,Male,57700.0,Employed,767.0,29700.0,0,Bachelor,1
54,Male,146500.0,Unemployed,737.0,24900.0,0,Bachelor,1
61,Male,40000.0,Retired,596.0,43700.0,0,Master,0
61,Female,35200.0,Employed,800.0,10200.0,1,High School,1
25,Female,31900.0,Employed,745.0,21400.0,2,Master,0
35,Female,53000.0,Employed,689.0,17600.0,0,High School,1
67,Male,34500.0,Self-Employed,559.0,27200.0,0,Bachelor,1
23,Male,55500.0,Self-Employed,625.0,13700.0,2,High School,0
39,Female,95000.0,Unemployed,520.0,22500.0,1,High School,0
48,Male,61100.0,Employed,695.0,6200.0,1,Master,1
23,Female,36800.0,Self-Employed,752.0,17800.0,1,Master,0
58,Male,23000.0,Self-Employed,619.0,50400.0,0,Bachelor,0
24,Female,32700.0,Employed,681.0,13200.0,0,PhD,1
44,Male,37000.0,Self-Employed,764.0,17000.0,0,Bachelor,1
51,Male,20800.0,Employed,627.0,34300.0,0,Master,0
65,Female,69100.0,Employed,727.0,23900.0,0,High School,1
65,Female,53300.0,Retired,850.0,6500.0,0,Bachelor,1
31,Female,23800.0,Employed,743.0,16600.0,0,Bachelor,1
57,Male,18000.0,Self-Employed,592.0,22700.0,0,Bachelor,0
21,Male,57500.0,Employed,678.0,41000.0,0,Bachelor,1
29,Female,18000.0,Self-Employed,742.0,36600.0,0,PhD,0
37,Female,41900.0,Employed,722.0,17400.0,0,Bachelor,1
21,Male,32700.0,Unemployed,589.0,26400.0,1,Bachelor,0
23,Male,59900.0,Self-Employed,717.0,17200.0,2,Bachelor,0
67,Male,60200.0,Employed,662.0,13300.0,0,Bachelor,1
46,Female,26600.0,Employed,641.0,34800.0,0,Bachelor,0
51,Male,62600.0,Self-Employed,727.0,33400.0,1,Bachelor,1
46,Male,34700.0,Employed,830.0,21200.0,2,Bachelor,0
43,Male,40500.0,Employed,617.0,12200.0,0,Bachelor,1
50,Male,40900.0,Employed,718.0,17700.0,0,Master,1
30,Male,123500.0,Unemployed,673.0,18500.0,0,High School,1
28,Male,37800.0,Employed,732.0,31400.0,0,Bachelor,1
64,Male,18000.0,Unemployed,689.0,15000.0,1,Bachelor,0
45,Female,28100.0,Self-Employed,631.0,18300.0,0,Master,1
42,Male,58000.0,Employed,628.0,20200.0,0,Bachelor,1
35,Female,34800.0,Employed,719.0,15300.0,0,Master,1
61,Female,40400.0,Unemployed,691.0,21000.0,0,PhD,0
30,Female,32300.0,Self-Employed,733.0,19300.0,0,High School,1
40,Female,18000.0,Employed,544.0,11100.0,0,Bachelor,1
61,Male,27200.0,Retired,773.0,12900.0,0,Master,1
67,Male,38600.0,Employed,800.0,7700.0,0,Master,1
43,Female,18000.0,Employed,693.0,11600.0,2,High School,0
21,Female,22300.0,Self-Employed,736.0,42400.0,0,Bachelor,0
22,Female,33900.0,Employed,763.0,26800.0,0,High School,1
39,Female,34000.0,Employed,665.0,11100.0,0,Master,1
34,Female,48900.0,Self-Employed,700.0,16100.0,0,High School,1
28,Male,34900.0,Employed,721.0,10700.0,0,High School,1
58,Male,48000.0,Employed,636.0,27900.0,0,Bachelor,1
32,Female,28300.0,Employed,692.0,21000.0,1,High School,0
46,Female,44600.0,Employed,508.0,27200.0,0,PhD,1
47,Male,83700.0,Employed,627.0,14900.0,1,High School,1
49,Female,46400.0,Self-Employed,805.0,32900.0,0,Bachelor,1
35,Male,35700.0,Employed,713.0,8800.0,0,High School,1
66,Female,25100.0,Self-Employed,612.0,12600.0,0,Master,1
21,Male,41900.0,Self-Employed,575.0,14200.0,1,Bachelor,0
63,Male,36000.0,Self-Employed,850.0,29200.0,0,High School,1
48,Female,53200.0,Employed,620.0,13000.0,1,High School,0
23,Male,18000.0,Employed,638.0,10100.0,0,Bachelor,1
38,Female,36500.0,Employed,731.0,18100.0,2,PhD,0
54,Female,49500.0,Self-Employed,609.0,77800.0,0,PhD,0
52,Female,42800.0,Employed,712.0,10000.0,4,PhD,0
49,Male,34000.0,Employed,682.0,37900.0,0,Bachelor,1
45,Male,33800.0,Employed,580.0,18000.0,0,Master,1
46,Male,23200.0,Self-Employed,684.0,18100.0,0,Bachelor,1
59,Female,48500.0,Employed,708.0,12600.0,0,Bachelor,1
28,Female,49600.0,Retired,590.0,26200.0,0,Bachelor,1
39,Female,19800.0,Employed,724.0,33600.0,0,High School,0
67,Female,58800.0,Employed,739.0,44500.0,0,High School,1
62,Female,28900.0,Employed,593.0,21400.0,0,Master,1
42,Female,33300.0,Employed,721.0,11900.0,0,Master,1
49,Male,101400.0,Unemployed,700.0,52700.0,0,High School,1
53,Female,89400.0,Employed,651.0,13700.0,0,Bachelor,1
58,Male,19500.0,Employed,658.0,11300.0,0,Master,1
65,Female,21200.0,Self-Employed,714.0,21500.0,2,High School,0
66,Female,23700.0,Employed,630.0,10100.0,0,Master,1
55,Female,88700.0,Retired,729.0,13400.0,2,Master,0
63,Male,29600.0,Employed,612.0,26300.0,0,Master,1
23,Male,19200.0,Employed,618.0,101100.0,0,Master,0
39,Male,74300.0,Employed,571.0,25300.0,1,Master,1
30,Male,54000.0,Self-Employed,534.0,36700.0,0,Master,1
47,Male,123700.0,Employed,693.0,13300.0,3,Master,0
35,Female,54000.0,Retired,514.0,21200.0,0,Bachelor,1
31,Female,39500.0,Self-Employed,708.0,5700.0,0,High School,1
67,Male,45500.0,Unemployed,673.0,8100.0,3,Bachelor,0
46,Male,32000.0,Retired,840.0,19800.0,0,Master,1
44,Male,77100.0,Employed,732.0,22300.0,2,PhD,0
33,Female,79200.0,Employed,723.0,29900.0,0,Bachelor,1
52,Male,18200.0,Employed,623.0,16100.0,1,Bachelor,0
57,Female,64300.0,Employed,632.0,44600.0,0,Master,1
24,Male,23500.0,Employed,644.0,25100.0,0,High School,1
33,Female,134200.0,Employed,677.0,6100.0,0,High School,1
29,Female,85700.0,Employed,630.0,6100.0,0,High School,1
54,Male,22700.0,Employed,728.0,19500.0,0,Master,1
57,Female,45200.0,Employed,647.0,15600.0,0,High School,1
27,Male,65900.0,Employed,775.0,20600.0,0,High School,1
21,Female,29400.0,Employed,610.0,14700.0,0,High School,1
32,Male,20300.0,Employed,743.0,12600.0,0,Bachelor,1
41,Female,42200.0,Employed,844.0,11600.0,0,Master,1
31,Female,37100.0,Self-Employed,830.0,17400.0,0,Bachelor,1
64,Female,25400.0,Employed,607.0,29800.0,0,High School,0
64,Female,74500.0,Self-Employed,778.0,9500.0,1,Bachelor,1
64,Male,21100.0,Employed,491.0,16600.0,1,Bachelor,0
34,Male,38000.0,Employed,548.0,42400.0,0,Bachelor,0
54,Male,44000.0,Employed,731.0,6300.0,0,PhD,1
54,Male,46800.0,Employed,717.0,26500.0,0,Bachelor,1
45,Female,70600.0,Employed,731.0,15900.0,1,Bachelor,1
24,Male,35600.0,Self-Employed,639.0,11300.0,0,High School,1
46,Female,18000.0,Unemployed,585.0,12900.0,0,Bachelor,0
36,Female,33100.0,Retired,526.0,33500.0,0,High School,0
30,Female,57700.0,Employed,607.0,16700.0,0,Bachelor,1
65,Male,37300.0,Employed,735.0,9500.0,0,Bachelor,1
22,Female,37500.0,Employed,753.0,10700.0,0,High School,1
55,Female,52200.0,Employed,705.0,13400.0,1,Master,1
39,Male,55800.0,Self-Employed,697.0,30400.0,0,Bachelor,1
26,Female,18000.0,Employed,824.0,13300.0,2,Master,0
39,Female,39800.0,Unemployed,800.0,17800.0,0,Bachelor,1
28,Male,36400.0,Employed,760.0,11900.0,1,High School,1
34,Male,41700.0,Employed,778.0,14200.0,1,Bachelor,1
30,Male,18000.0,Retired,710.0,16400.0,0,High School,1
23,Male,77800.0,Unemployed,721.0,10300.0,0,Master,1
58,Male,40300.0,Employed,614.0,11300.0,0,PhD,1
49,Male,49600.0,Employed,712.0,13200.0,0,Bachelor,1
35,Male,97100.0,Employed,625.0,44400.0,0,Master,1
43,Male,49900.0,Employed,785.0,18700.0,2,High School,0
43,Female,18600.0,Self-Employed,733.0,10500.0,0,Bachelor,1
38,Female,38400.0,Employed,644.0,29900.0,3,Bachelor,0
66,Female,56200.0,Employed,740.0,30900.0,0,High School,1
39,Male,41300.0,Employed,775.0,10400.0,0,Master,1
48,Male,94200.0,Employed,606.0,47800.0,0,Bachelor,1
46,Male,26200.0,Employed,658.0,22700.0,0,Bachelor,1
30,Male,74800.0,Unemployed,597.0,23200.0,0,Bachelor,1
67,Male,61100.0,Employed,677.0,22400.0,0,High School,1
24,Female,42000.0,Self-Employed,793.0,22100.0,0,Master,1
22,Male,47400.0,Employed,680.0,16800.0,0,Bachelor,1
23,Female,24600.0,Self-Employed,729.0,26600.0,0,High School,0
27,Female,34400.0,Unemployed,634.0,14800.0,0,High School,0
36,Male,53600.0,Employed,752.0,46400.0,0,High School,1
51,Male,37300.0,Employed,675.0,5500.0,0,High School,1
30,Female,41400.0,Employed,745.0,10400.0,0,High School,1
39,Male,65900.0,Employed,754.0,22300.0,0,PhD,1
48,Male,18000.0,Self-Employed,590.0,17200.0,0,Bachelor,0
37,Female,48300.0,Employed,622.0,13300.0,0,Bachelor,1
48,Male,97600.0,Employed,645.0,20000.0,0,High School,1
39,Female,33200.0,Employed,831.0,8700.0,0,High School,1
57,Female,21500.0,Employed,795.0,9700.0,0,Bachelor,1
43,Male,33000.0,Employed,689.0,16700.0,0,Bachelor,1
40,Male,18800.0,Employed,850.0,22700.0,0,Bachelor,1
33,Male,44900.0,Self-Employed,569.0,11700.0,0,High School,1
33,Male,38700.0,Employed,660.0,6100.0,0,Master,1
63,Male,47100.0,Employed,780.0,20700.0,0,High School,1
31,Female,37600.0,Self-Employed,684.0,24100.0,0,Bachelor,1
35,Male,44300.0,Employed,608.0,9400.0,0,PhD,1
37,Male,50300.0,Self-Employed,714.0,14200.0,0,High School,1
48,Female,22100.0,Self-Employed,850.0,31100.0,0,Master,0
39,Female,47700.0,Self-Employed,609.0,9000.0,1,Master,0
24,Female,82800.0,Employed,618.0,17700.0,0,Bachelor,1
42,Male,24800.0,Self-Employed,589.0,12100.0,0,PhD,1
42,Female,46800.0,Self-Employed,644.0,66900.0,1,Bachelor,0
57,Female,76700.0,Self-Employed,772.0,8600.0,0,Bachelor,1
59,Male,22500.0,Employed,813.0,6000.0,2,High School,0
54,Male,59800.0,Employed,572.0,25900.0,0,Bachelor,1
53,Female,35900.0,Employed,732.0,14800.0,0,High School,1
64,Male,66500.0,Employed,746.0,9700.0,0,Bachelor,1
62,Male,26600.0,Employed,622.0,13400.0,0,High School,1
60,Male,40000.0,Employed,743.0,44800.0,0,Bachelor,1
53,Male,18800.0,Retired,712.0,18100.0,0,High School,1
32,Female,49900.0,Retired,773.0,43400.0,0,High School,1
22,Female,50200.0,Self-Employed,491.0,8600.0,0,Master,1
48,Female,52600.0,Retired,705.0,34600.0,0,Bachelor,1
30,Male,51300.0,Retired,749.0,10100.0,0,Bachelor,1
42,Male,38300.0,Unemployed,769.0,37700.0,0,Bachelor,0
37,Male,19200.0,Employed,749.0,35900.0,1,Bachelor,0
46,Male,65900.0,Employed,577.0,9900.0,0,High School,1
23,Male,39400.0,Employed,801.0,23200.0,1,Bachelor,1
27,Female,48900.0,Employed,743.0,20400.0,0,Bachelor,1
64,Male,36600.0,Self-Employed,682.0,31600.0,0,Bachelor,1
28,Female,106900.0,Employed,683.0,9100.0,2,High School,0
40,Male,30200.0,Employed,830.0,14100.0,0,Bachelor,1
32,Male,29600.0,Employed,741.0,18600.0,0,PhD,1
55,Male,18400.0,Employed,693.0,44500.0,0,Bachelor,0
37,Female,42500.0,Employed,608.0,18700.0,0,Bachelor,1
48,Female,101600.0,Self-Employed,661.0,10100.0,1,High School,1
61,Female,42700.0,Employed,608.0,21900.0,1,Bachelor,0
30,Male,45000.0,Employed,531.0,9800.0,3,Bachelor,0
42,Male,65300.0,Self-Employed,699.0,6600.0,0,Master,1
58,Female,43500.0,Self-Employed,531.0,16400.0,2,High School,0
53,Male,73100.0,Employed,627.0,21300.0,0,High School,1
42,Female,78700.0,Employed,654.0,20200.0,0,PhD,1
64,Male,29800.0,Employed,556.0,18600.0,0,Bachelor,1
57,Male,19600.0,Self-Employed,767.0,52600.0,0,Bachelor,0
33,Male,56700.0,Employed,670.0,45700.0,0,Master,1
47,Male,47200.0,Employed,485.0,11000.0,0,High School,1
35,Female,23800.0,Employed,751.0,31800.0,0,Bachelor,0
42,Male,28600.0,Self-Employed,830.0,70100.0,3,High School,0
50,Male,28600.0,Employed,695.0,51800.0,1,Bachelor,0
63,Male,43200.0,Employed,733.0,33000.0,0,PhD,1
60,Male,66100.0,Employed,708.0,16600.0,0,High School,1
57,Female,68000.0,Employed,729.0,8200.0,0,High School,1
54,Female,59600.0,Employed,634.0,10100.0,0,PhD,1
64,Female,34700.0,Employed,617.0,24800.0,0,High School,1
54,Female,121800.0,Employed,590.0,21500.0,0,High School,1
55,Male,40800.0,Self-Employed,690.0,18800.0,0,High School,1
62,Female,33000.0,Employed,735.0,31100.0,0,Bachelor,1
39,Male,20300.0,Self-Employed,734.0,36400.0,0,Bachelor,0
28,Male,33700.0,Employed,644.0,36400.0,0,Bachelor,1
59,Female,50000.0,Employed,664.0,28100.0,1,Bachelor,0
53,Male,18200.0,Employed,663.0,24600.0,1,Master,0
64,Female,24900.0,Employed,637.0,13100.0,0,Bachelor,1
48,Male,31800.0,Employed,516.0,19000.0,0,Bachelor,1
57,Female,27200.0,Employed,663.0,22400.0,0,Bachelor,1
45,Female,26100.0,Self-Employed,655.0,17500.0,3,Bachelor,0
56,Female,70400.0,Retired,676.0,6900.0,0,Bachelor,1
37,Female,18000.0,Employed,635.0,21900.0,0,Master,0
44,Female,43800.0,Employed,705.0,17400.0,0,Master,1
41,Male,52000.0,Employed,850.0,16600.0,0,High School,1
22,Male,31500.0,Self-Employed,747.0,25400.0,0,High School,1
51,Male,35800.0,Employed,640.0,25100.0,1,Bachelor,0
64,Female,39300.0,Employed,661.0,36900.0,0,Bachelor,1
53,Male,55100.0,Employed,670.0,25700.0,3,High School,0
50,Female,86300.0,Employed,690.0,14300.0,0,Master,1
32,Male,21100.0,Employed,680.0,39900.0,0,High School,0
64,Male,25400.0,Employed,642.0,44500.0,1,Bachelor,0
32,Female,26000.0,Employed,637.0,17800.0,0,High School,1
44,Male,39900.0,Employed,735.0,38200.0,0,Bachelor,1
44,Male,32900.0,Employed,658.0,19900.0,0,Bachelor,1
31,Male,56000.0,Employed,729.0,35900.0,1,Master,1
33,Female,28900.0,Employed,661.0,39900.0,0,Bachelor,0
47,Female,25700.0,Employed,527.0,12300.0,4,Master,0
28,Male,27400.0,Employed,590.0,41800.0,0,Bachelor,0
30,Male,42500.0,Employed,544.0,18500.0,0,Master,1
28,Male,65000.0,Self-Employed,698.0,22800.0,4,Bachelor,0
40,Female,39300.0,Self-Employed,536.0,35100.0,0,Bachelor,0
28,Female,30400.0,Employed,638.0,15500.0,0,Bachelor,1
29,Male,24000.0,Employed,649.0,32700.0,0,Bachelor,0
27,Male,83400.0,Self-Employed,659.0,19900.0,0,Bachelor,1
34,Male,18000.0,Employed,755.0,13700.0,2,High School,0
48,Female,36600.0,Employed,770.0,26500.0,1,Bachelor,0
22,Female,58100.0,Self-Employed,617.0,38200.0,0,High School,1
63,Male,36300.0,Employed,678.0,19200.0,0,Bachelor,1
28,Male,30200.0,Employed,644.0,9800.0,1,High School,1
33,Male,52500.0,Employed,716.0,14900.0,0,PhD,1
41,Female,23200.0,Employed,673.0,11800.0,1,High School,0
67,Male,18000.0,Employed,719.0,70600.0,1,High School,0
48,Female,47900.0,Employed,584.0,10700.0,0,Master,1
55,Female,24400.0,Employed,699.0,4600.0,0,Bachelor,1
43,Male,42900.0,Employed,561.0,14300.0,1,Bachelor,0
66,Male,37700.0,Employed,614.0,20200.0,0,Master,1
35,Male,45700.0,Employed,689.0,18400.0,0,Bachelor,1
22,Female,35800.0,Employed,514.0,20100.0,1,Bachelor,0
32,Female,52900.0,Employed,494.0,8400.0,0,Bachelor,1
56,Female,28200.0,Employed,582.0,18700.0,0,High School,1
23,Female,59300.0,Employed,600.0,10000.0,0,Bachelor,1
25,Male,21800.0,Employed,609.0,31000.0,0,Bachelor,0
23,Female,72100.0,Employed,635.0,9100.0,0,High School,1
67,Female,112000.0,Employed,706.0,17100.0,0,High School,1
39,Male,42400.0,Employed,847.0,11200.0,0,Master,1
22,Female,88000.0,Employed,627.0,31900.0,0,Bachelor,1
64,Female,100100.0,Employed,712.0,13600.0,0,PhD,1
57,Female,34200.0,Self-Employed,786.0,9600.0,2,Bachelor,0
37,Female,41100.0,Employed,771.0,34000.0,1,PhD,0
34,Female,26700.0,Employed,613.0,5500.0,0,Bachelor,1
48,Female,27600.0,Self-Employed,754.0,27300.0,0,Bachelor,1
47,Male,45100.0,Employed,790.0,22100.0,0,High School,1
30,Male,18000.0,Retired,810.0,81900.0,0,High School,0
23,Female,60900.0,Unemployed,813.0,26600.0,0,Master,1
56,Male,43600.0,Employed,586.0,24400.0,0,PhD,1
58,Male,56400.0,Unemployed,700.0,10800.0,0,Bachelor,1
45,Male,36600.0,Self-Employed,621.0,15800.0,0,High School,1
42,Male,56200.0,Unemployed,569.0,21100.0,0,PhD,1
59,Female,45400.0,Employed,721.0,42300.0,0,Master,1
67,Female,51700.0,Employed,697.0,11400.0,0,High School,1
50,Male,63000.0,Employed,695.0,6000.0,0,High School,1
41,Male,21300.0,Employed,640.0,18800.0,0,High School,1
50,Male,28200.0,Employed,850.0,6900.0,0,Bachelor,1
48,Female,127700.0,Employed,808.0,29300.0,0,Bachelor,1
51,Female,44500.0,Retired,644.0,44800.0,0,High School,0
46,Male,18000.0,Employed,678.0,33500.0,0,Bachelor,0
63,Female,18000.0,Self-Employed,722.0,13300.0,2,Master,0
42,Female,38700.0,Employed,767.0,47700.0,0,Bachelor,1
41,Female,30900.0,Employed,721.0,11400.0,0,Master,1
21,Female,26800.0,Employed,690.0,10000.0,0,Master,1
57,Male,98400.0,Employed,560.0,42500.0,0,Master,1
33,Female,33400.0,Retired,847.0,14600.0,1,High School,0
41,Male,60500.0,Employed,626.0,19800.0,0,High School,1
66,Female,45500.0,Employed,770.0,33100.0,0,Bachelor,1
29,Female,34600.0,Employed,683.0,9300.0,0,Bachelor,1
37,Female,22700.0,Employed,786.0,13100.0,0,Bachelor,1
67,Female,59000.0,Employed,569.0,12700.0,1,High School,0
41,Male,18000.0,Employed,626.0,15700.0,0,High School,1
51,Female,62000.0,Employed,668.0,11800.0,0,Bachelor,1
59,Female,43300.0,Employed,602.0,22500.0,0,High School,1
42,Female,54700.0,Employed,634.0,22400.0,0,PhD,1
32,Male,40300.0,Self-Employed,790.0,18000.0,0,PhD,1
26,Male,21700.0,Employed,727.0,20700.0,0,High School,1
36,Male,49100.0,Employed,803.0,12200.0,0,Bachelor,1
46,Female,61400.0,Employed,686.0,18300.0,0,High School,1
25,Female,31600.0,Self-Employed,666.0,6600.0,0,Bachelor,1
29,Male,55800.0,Self-Employed,569.0,32700.0,0,Bachelor,1
66,Male,46500.0,Self-Employed,769.0,12900.0,4,High School,0
60,Female,50300.0,Employed,666.0,13200.0,2,Bachelor,0
34,Female,26100.0,Employed,697.0,10300.0,0,Master,1
64,Female,76200.0,Employed,632.0,19600.0,0,High School,1
62,Female,46500.0,Self-Employed,850.0,13100.0,2,High School,0
50,Male,60800.0,Employed,690.0,26300.0,0,Bachelor,1
46,Male,33100.0,Employed,619.0,9600.0,0,Bachelor,1
65,Female,65600.0,Self-Employed,581.0,19600.0,0,Master,1
49,Female,32500.0,Employed,725.0,23300.0,0,Bachelor,1
39,Female,25700.0,Employed,616.0,29100.0,1,Bachelor,0
67,Female,97300.0,Employed,642.0,26900.0,1,Bachelor,1
28,Female,18000.0,Employed,550.0,10500.0,2,High School,0
43,Male,179000.0,Employed,686.0,18800.0,0,High School,1
62,Male,57000.0,Employed,685.0,16900.0,0,Bachelor,1
55,Male,34300.0,Self-Employed,838.0,9600.0,0,High School,1
51,Male,47200.0,Unemployed,634.0,17700.0,1,Master,0
55,Female,57000.0,Employed,493.0,7800.0,0,Bachelor,1
52,Female,34000.0,Employed,661.0,20800.0,4,Bachelor,0
25,Male,111000.0,Employed,791.0,37200.0,2,High School,0
36,Male,83900.0,Employed,732.0,32800.0,0,Bachelor,1
37,Female,156900.0,Employed,772.0,22800.0,0,High School,1
52,Male,21800.0,Employed,718.0,21100.0,0,High School,1
58,Female,44700.0,Self-Employed,643.0,16800.0,0,Bachelor,1
52,Female,20100.0,Retired,584.0,65900.0,2,High School,0
40,Female,23300.0,Employed,596.0,15900.0,0,Master,1
22,Male,34100.0,Employed,629.0,8200.0,1,PhD,1
40,Male,34400.0,Employed,734.0,28500.0,0,High School,1
67,Female,48300.0,Employed,673.0,23800.0,0,Bachelor,1
38,Female,38000.0,Employed,527.0,9300.0,1,High School,0
21,Male,59900.0,Self-Employed,707.0,14200.0,0,Bachelor,1
49,Female,47100.0,Self-Employed,784.0,20000.0,0,High School,1
49,Male,91500.0,Employed,546.0,12900.0,1,PhD,1
39,Female,60700.0,Employed,727.0,31300.0,1,Master,1
64,Male,22300.0,Retired,501.0,11300.0,0,Bachelor,1
60,Female,37300.0,Self-Employed,606.0,15500.0,0,High School,1
26,Male,38600.0,Employed,571.0,14000.0,0,Master,1
64,Male,50000.0,Employed,738.0,23600.0,0,Bachelor,1
59,Male,68700.0,Self-Employed,821.0,26400.0,0,Bachelor,1
66,Male,46200.0,Employed,770.0,23600.0,0,Bachelor,1
28,Female,53600.0,Employed,767.0,6000.0,0,Bachelor,1
44,Female,22800.0,Employed,601.0,19900.0,0,High School,0
40,Male,31900.0,Self-Employed,730.0,24000.0,1,Bachelor,0
34,Male,18000.0,Employed,700.0,25700.0,1,Bachelor,0
25,Female,50100.0,Employed,580.0,16200.0,0,Bachelor,1
61,Female,61100.0,Unemployed,771.0,18300.0,0,Master,1
60,Female,20800.0,Unemployed,717.0,12800.0,0,Bachelor,0
54,Male,43400.0,Self-Employed,661.0,38800.0,0,Bachelor,1
36,Male,38100.0,Employed,750.0,8100.0,1,High School,1
65,Female,93400.0,Employed,693.0,23600.0,0,Bachelor,1
27,Male,25700.0,Employed,782.0,9900.0,0,High School,1
36,Female,63500.0,Employed,840.0,13500.0,0,High School,1
27,Male,71100.0,Unemployed,656.0,17600.0,0,Bachelor,1
47,Female,36400.0,Unemployed,655.0,5500.0,0,PhD,1
34,Male,46500.0,Employed,638.0,7800.0,0,Bachelor,1
34,Female,68800.0,Employed,681.0,6900.0,0,Bachelor,1
64,Male,23200.0,Employed,795.0,23300.0,0,High School,1
53,Female,32400.0,Employed,590.0,33300.0,0,Master,0
53,Male,44100.0,Employed,564.0,6900.0,0,High School,1
64,Female,112600.0,Employed,700.0,16200.0,0,Bachelor,1
40,Female,32900.0,Employed,677.0,21300.0,0,High School,1
67,Female,35100.0,Unemployed,696.0,21200.0,0,High School,0
56,Female,87000.0,Employed,514.0,60200.0,0,Bachelor,1
27,Female,55900.0,Employed,811.0,19800.0,0,Master,1
52,Female,119500.0,Self-Employed,697.0,10300.0,0,High School,1
23,Male,69300.0,Employed,850.0,28300.0,0,High School,1
59,Female,37300.0,Employed,715.0,46900.0,0,High School,0
49,Male,34700.0,Employed,646.0,8300.0,0,Bachelor,1
44,Male,26600.0,Self-Employed,702.0,24800.0,1,Bachelor,0
42,Male,20900.0,Self-Employed,806.0,18300.0,0,High School,1
26,Male,47600.0,Self-Employed,619.0,10200.0,0,Bachelor,1
44,Female,54900.0,Employed,730.0,12300.0,0,Bachelor,1
60,Female,58300.0,Self-Employed,717.0,46900.0,0,Bachelor,1
43,Female,37700.0,Employed,730.0,28700.0,1,High School,0
58,Male,105400.0,Employed,603.0,23300.0,0,Bachelor,1
30,Male,20300.0,Retired,734.0,7400.0,1,Bachelor,0
36,Male,19200.0,Employed,728.0,27000.0,0,Master,1
31,Male,26600.0,Unemployed,813.0,35200.0,1,Bachelor,0
52,Male,40300.0,Self-Employed,831.0,7900.0,0,High School,1
65,Male,23200.0,Employed,712.0,18300.0,0,Master,1
26,Male,78700.0,Employed,699.0,33000.0,0,Master,1
44,Female,27700.0,Employed,598.0,30500.0,0,High School,0
53,Female,25400.0,Self-Employed,663.0,26500.0,1,Master,0
32,Female,68000.0,Employed,641.0,18500.0,0,Master,1
47,Female,44500.0,Self-Employed,763.0,34600.0,0,Bachelor,1
58,Female,59400.0,Employed,706.0,19900.0,0,High School,1
38,Male,39200.0,Employed,597.0,25100.0,0,Master,1
65,Female,46000.0,Employed,608.0,22200.0,1,High School,0
59,Female,19600.0,Employed,850.0,9500.0,4,Bachelor,0
33,Male,37300.0,Self-Employed,644.0,10400.0,0,Bachelor,1
60,Male,23800.0,Employed,738.0,7500.0,1,Bachelor,1
50,Female,106600.0,Employed,682.0,14300.0,0,Master,1
61,Male,76600.0,Employed,659.0,29400.0,2,Master,0
33,Female,28900.0,Employed,780.0,22100.0,0,PhD,1
54,Female,36200.0,Employed,641.0,17700.0,3,Bachelor,0
56,Male,37000.0,Self-Employed,654.0,40800.0,0,High School,1
50,Male,117800.0,Employed,797.0,15000.0,1,High School,1
45,Male,48900.0,Employed,647.0,25200.0,0,Bachelor,1
22,Male,32400.0,Employed,560.0,14700.0,0,Master,1
56,Male,43200.0,Employed,584.0,7300.0,0,Bachelor,1
